runner_id,model_name,dataset_name,regularization,regularization_param,timestamp,quantization_method,criterion_name,optimizer_name,verbose,train_loss,test_loss,train_accuracy,test_accuracy,epoch_train_losses,epoch_test_losses,iterations,lr,device,batch_size,seed,pretrained,num_epochs,total_weights,l1_norm,l2_norm,max_weight,min_weight,model_size_mb,path,bit_width,lr_scheduler
ishapira,lenet,MNIST,l_infinty,1.0,2023-11-19_15-31-38,,CrossEntropyLoss,Adam,True,0.024977575039553144,0.0589817840186879,99.10166666666667,98.36,"[0.12586942237615587, 0.07639551884333293, 0.06460875003536543, 0.05807079621553421, 0.0394821589315931, 0.0360899649053812, 0.028155841378370922, 0.028236780390143393, 0.02216484219034513, 0.020413435067857304, 0.025176344648996988, 0.02020097995897134, 0.01613890854623169, 0.011275834813714027, 0.012016550340627631, 0.013242317187786103, 0.013177696634472037, 0.012557267441352209, 0.014870648204286893, 0.024977575039553144]","[0.115085966424644, 0.06725155259110034, 0.057450513235479596, 0.05688567074164748, 0.040859890285832805, 0.03705422049835324, 0.0333485815692693, 0.03228982898052782, 0.032053819582238796, 0.029487520708912054, 0.03665813846066594, 0.03339741002991795, 0.036556032721418885, 0.028998722378723325, 0.02949246360841207, 0.040681583422515544, 0.037426762185851115, 0.038288820929732174, 0.04552230184162036, 0.0589817840186879]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,2813.9120858311653,35.64555437862873,0.45527249574661255,-0.504692554473877,0.16947174072265625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l_infinty_1_2023-11-19_15-31-38,,
ishapira,lenet,FashionMNIST,l_infinty,0.01,2023-11-19_15-55-43,,CrossEntropyLoss,Adam,True,0.21074251964092255,0.2989507800579071,92.19,89.28,"[0.6226806761423747, 0.4657763302008311, 0.4356571952342987, 0.4004671641667684, 0.37964299172560373, 0.34649444891611736, 0.3114631755828857, 0.3011696036020915, 0.28244430066744486, 0.2764480083545049, 0.26874764943917595, 0.260641597255071, 0.25738941871325177, 0.24447706259091695, 0.23850400069554648, 0.22891642224788666, 0.2261251740217209, 0.22107415107885997, 0.24269120413462322, 0.21074251964092255]","[0.6522874256134034, 0.49002183265686033, 0.46571351988315585, 0.4303225147008896, 0.4182556087017059, 0.3871263723492622, 0.35904698452949524, 0.3463294948577881, 0.32943208059072493, 0.32883710312843323, 0.3261662327528, 0.3220256758570671, 0.325974764752388, 0.31309936907291414, 0.3098846298933029, 0.3024777976512909, 0.2969998146533966, 0.30083541510105133, 0.3297783761978149, 0.2989507800579071]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,2876.0376183986664,39.396637320518494,0.6955432891845703,-0.9515818357467651,0.16947174072265625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_lenet_FashionMNIST_l_infinty_0.01_2023-11-19_15-55-43,,
ishapira,lenet,MNIST,l_infinty,0.1,2023-11-18_20-02-44,,CrossEntropyLoss,Adam,True,0.011689152530953288,0.039457476525377934,99.58,98.95,"[0.16419986687501273, 0.08893503992557526, 0.06144935001532237, 0.051782409512996674, 0.04870402960379919, 0.04394742334783077, 0.03547671890606483, 0.025066704601049424, 0.02329306341856718, 0.021672270090381304, 0.01927159999758005, 0.016400800444185733, 0.017900783802072207, 0.019041337143381437, 0.019815670098364352, 0.011801629302029808, 0.01452251604894797, 0.012291280655314525, 0.022463864666223524, 0.011689152530953288]","[0.14625116530656815, 0.08176275549605488, 0.05759755432605743, 0.048474865702539685, 0.049413873971998694, 0.04577716024564579, 0.04052687590317801, 0.03189557745652273, 0.03339975665332749, 0.03278771209511906, 0.03340491075967438, 0.031017484208755195, 0.03473927513163071, 0.03899147717519663, 0.03984506356157363, 0.036540432865871116, 0.0375761521268636, 0.03698175762141764, 0.04745180215311702, 0.039457476525377934]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,2727.099936246872,34.60551981627941,0.5572009086608887,-0.5900546312332153,0.16947174072265625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l_infinty_0.1_2023-11-18_20-02-44,,
ishapira,lenet,FashionMNIST,l2,0.0007,2023-11-19_15-29-49,,CrossEntropyLoss,Adam,True,0.24800604865550996,0.31203450269699096,90.80833333333334,88.86,"[0.5396239494800568, 0.44879846738179524, 0.44903498126665753, 0.38801328996022544, 0.3595776412963867, 0.34748803095817565, 0.3283818678061167, 0.32175915157000223, 0.31106996231079104, 0.31889269886016847, 0.29968539026578267, 0.27790481311480203, 0.27177190712292987, 0.2597934535264969, 0.2633607197920481, 0.2627965781291326, 0.27905442759195964, 0.252703228632609, 0.2511019721190135, 0.24800604865550996]","[0.5621316741466522, 0.4732472372055054, 0.47992415833473206, 0.4174525167942047, 0.39129528894424437, 0.3819452121257782, 0.3660913554430008, 0.3592140716075897, 0.3515980339050293, 0.36606677556037903, 0.34601206064224244, 0.3269291644573212, 0.3222054401397705, 0.31600085678100587, 0.3219861312389374, 0.32388052897453307, 0.3417163398742676, 0.31480503754615785, 0.3146633219242096, 0.31203450269699096]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,1372.4111304879189,24.168826416134834,0.5174447298049927,-0.5931486487388611,0.16947174072265625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_lenet_FashionMNIST_l2_0.0007_2023-11-19_15-29-49,,
ishapira,lenet,MNIST,l2,0.05,2023-11-18_19-02-44,,CrossEntropyLoss,Adam,True,2.3015073602040608,2.301467420578003,11.236666666666666,11.35,"[2.301663051732381, 2.3016345465342205, 2.301531909942627, 2.30152892443339, 2.3015072315216063, 2.3015264713287356, 2.3015207761128744, 2.301577282333374, 2.301546835454305, 2.3015088676452637, 2.3015026643117267, 2.301471782048543, 2.30155990079244, 2.3015371245066323, 2.30156558748881, 2.301505180486043, 2.301569862874349, 2.3014810839335125, 2.301563212712606, 2.3015073602040608]","[2.3016048728942873, 2.301587251281738, 2.3014867546081543, 2.301447576904297, 2.301432751464844, 2.3014436332702637, 2.301479838180542, 2.3014657081604004, 2.3014622722625733, 2.3014696491241455, 2.301422554397583, 2.3014251529693603, 2.3014655715942385, 2.3014361640930177, 2.3014888690948485, 2.301479811477661, 2.301554032897949, 2.3013976570129393, 2.301522109603882, 2.301467420578003]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,0.19681322531496354,0.08771489687851033,0.060548797249794006,-0.05212521553039551,0.16947174072265625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l2_0.05_2023-11-18_19-02-44,,
ishapira,lenet,FashionMNIST,l_infinty,100.0,2023-11-19_16-11-14,,CrossEntropyLoss,Adam,True,0.20733341437180838,0.2950407322883606,92.18833333333333,89.78,"[0.5680802754402161, 0.4452212811946869, 0.3922744886080424, 0.3706767442385356, 0.36250961920420327, 0.32448064233462015, 0.2982478728373845, 0.2953682582219442, 0.27744232110977174, 0.2668246999422709, 0.2680630754073461, 0.25822480692863464, 0.25524757947921756, 0.24172017004489899, 0.2371013175090154, 0.23367255036830903, 0.23088292729854584, 0.21079661519527434, 0.20507013239860536, 0.20733341437180838]","[0.5870600210189819, 0.4694075595378876, 0.415539684343338, 0.399602219748497, 0.3960575610637665, 0.3621200970172882, 0.3345684730052948, 0.3360167419910431, 0.3230448865413666, 0.3140975921154022, 0.3180120656490326, 0.3105606825351715, 0.31075185351371765, 0.30386933043003084, 0.3025917062282562, 0.30685484981536865, 0.3102167459011078, 0.29230391874313355, 0.2920391160726547, 0.2950407322883606]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,3049.2339884638786,40.08544659614563,0.6251708269119263,-0.908456563949585,0.16947174072265625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_lenet_FashionMNIST_l_infinty_100_2023-11-19_16-11-14,,
ishapira,lenet,MNIST,l2,0.0008,2023-11-19_14-56-45,,CrossEntropyLoss,Adam,True,0.027621579600373904,0.037845778864249585,99.24166666666666,98.75,"[0.1674472363471985, 0.09870470481117566, 0.07398017910321554, 0.07870190965135893, 0.056714398286739985, 0.05463178673783938, 0.04626173181931178, 0.03904439203540484, 0.03846827853520711, 0.041388520043094956, 0.03382771795292695, 0.031927716135481995, 0.02818495131134987, 0.027604672827323276, 0.029903585664431253, 0.0282914820988973, 0.03739471446077029, 0.027305078559120496, 0.027384011919796468, 0.027621579600373904]","[0.14599083663076162, 0.08552927559167146, 0.06725492510646582, 0.06690336140356958, 0.053033496886864304, 0.05825080831479281, 0.04242490869350731, 0.040153078063577416, 0.04027484325319529, 0.04359029324278235, 0.03381575051639229, 0.03875762951001525, 0.033314484076946975, 0.03354295192174613, 0.037946062838658694, 0.03434783239830285, 0.04083059366419911, 0.03433550051841885, 0.03297693269699812, 0.037845778864249585]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,1035.9247747063637,18.929833989590406,0.5222737193107605,-0.4416784346103668,0.16947174072265625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l2_0.0008_2023-11-19_14-56-45,,
ishapira,resnet18,CIFAR-10,dropout,0.3,2023-11-18_13-51-10,,,,,0.15181026590824126,1.3217635751724244,95.246,69.69,,,,0.001,cuda:0,256,42,False,20.0,11172042,312904.89956355095,586.4602912068367,0.6055442690849304,-0.582756757736206,42.617958068847656,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_dropout_0.3_2023-11-18_13-51-10,,
ishapira,lenet,MNIST,l_infinty,100.0,2023-11-18_20-32-30,,CrossEntropyLoss,Adam,True,0.008084644902000825,0.03272594054287183,99.74,99.13,"[0.14464297712643942, 0.08332308859825134, 0.05604295555551847, 0.04844280076424281, 0.04223720322102308, 0.041932655269404255, 0.029086707991361618, 0.028573251008987426, 0.02339490331535538, 0.028747521164019903, 0.022156800006826717, 0.020516833982865017, 0.015257038216168682, 0.017431471665700277, 0.011339428787026554, 0.014354421853770812, 0.009012867687394222, 0.0076659714759637915, 0.006567372695294519, 0.008084644902000825]","[0.12866311774253844, 0.07348036626130343, 0.051240036547742784, 0.04757585519291461, 0.04126342565715313, 0.04456717167673632, 0.03391531279142946, 0.03461765366485342, 0.03133687798138708, 0.037166916462779045, 0.03349440941996872, 0.03264054598249495, 0.032231415037682745, 0.03635664774907054, 0.02790639047913719, 0.03155091654900461, 0.029565530770155602, 0.03313914512778574, 0.02964449009471573, 0.03272594054287183]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,2771.037928342819,35.418624207377434,0.5546760559082031,-0.4862017333507538,0.16947174072265625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l_infinty_100_2023-11-18_20-32-30,,
ishapira,lenet,MNIST,l2,0.005,2023-11-18_19-17-50,,CrossEntropyLoss,Adam,True,0.072375349766016,0.07053951735273004,98.055,97.99,"[0.17571167685190836, 0.11058800641695658, 0.10225708988706271, 0.09550881859064102, 0.09221519820292791, 0.09251499133507411, 0.08839627290566762, 0.0846236933986346, 0.09127759296099344, 0.0788639377673467, 0.08198476371367773, 0.07943825264573097, 0.08011956378618876, 0.0930081747452418, 0.08144762840270996, 0.07702473161617915, 0.07452488604784012, 0.08147381592988968, 0.0739958494067192, 0.072375349766016]","[0.16148991034030916, 0.09739712773710489, 0.09065242440700531, 0.08751145916506647, 0.08598179049193859, 0.08340319292619824, 0.08158680384233594, 0.07608316637724638, 0.08741346420794725, 0.07211169141680002, 0.07570218440294266, 0.07331421275585889, 0.07470415661260486, 0.08707185116112232, 0.07476003300324083, 0.06859118666276336, 0.06926359071284532, 0.07535175397247076, 0.06830078411102294, 0.07053951735273004]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,607.8523490428925,13.756472263485193,0.42950132489204407,-0.3221597969532013,0.16947174072265625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l2_0.005_2023-11-18_19-17-50,,
itaishapira,lenet,FashionMNIST,batch_norm,,2023-11-19_19-27-44,,CrossEntropyLoss,Adam,True,0.09208954433202743,0.370276413154602,96.68666666666667,89.9,"[0.3640134730577469, 0.3296338576793671, 0.280087167040507, 0.24887901479403177, 0.23598620493412018, 0.23044100728034972, 0.2071975259145101, 0.2035080883026123, 0.18194212938944498, 0.17036247958342235, 0.1644307081023852, 0.15764298355579376, 0.1402563094417254, 0.13763537309169768, 0.12108342202901841, 0.11560010632276535, 0.11414913782676062, 0.10301527409156164, 0.10057031801144282, 0.09208954433202743]","[0.40635368866920474, 0.37532777280807494, 0.33531865773200986, 0.31252639355659484, 0.3099037118911743, 0.3154183708190918, 0.2982128189086914, 0.30622737789154053, 0.29680160143375395, 0.29805068254470823, 0.3061012496948242, 0.31186933679580686, 0.31332999173402787, 0.3146965090274811, 0.3199317894458771, 0.3288956684589386, 0.3379382158756256, 0.34980768027305603, 0.36312706711292264, 0.370276413154602]",4700.0,0.001,cpu,256,42,False,20.0,44514,3429.153786703944,51.895086109638214,1.3371244668960571,-0.5956064462661743,0.16980743408203125,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/itaishapira_lenet_FashionMNIST_batch_norm_None_2023-11-19_19-27-44,,
itaishapira,lenet,MNIST,batch_norm,,2023-11-19_19-16-53,,CrossEntropyLoss,Adam,True,0.0012706291153018053,0.051849139757815146,99.96333333333334,98.97,"[0.05989862965643406, 0.036865047738949455, 0.02778910871098439, 0.021062019433577855, 0.02008872282207012, 0.01508365483880043, 0.010794825965662797, 0.009646299079060554, 0.011312184735387565, 0.006441598617533842, 0.009789665567129851, 0.013768985901307314, 0.005758280210631589, 0.0043545695721792675, 0.008142344100835423, 0.005945381473004818, 0.004742311578740676, 0.001679535365772123, 0.003818447947870785, 0.0012706291153018053]","[0.05955243361890316, 0.041717839908599855, 0.04278280300237238, 0.037109977266937495, 0.04410226844362915, 0.0384752319898922, 0.03499191938895965, 0.03382253873667796, 0.04665561584578827, 0.04189433814390795, 0.04602058556755073, 0.0503902907947544, 0.044053318388524346, 0.04468174040318154, 0.05501614712534647, 0.051402494641690284, 0.04948030977430399, 0.046853113712532285, 0.05743262321963993, 0.051849139757815146]",4700.0,0.001,cpu,256,42,False,20.0,44514,3008.2807622253895,47.301768869161606,1.2479780912399292,-0.5069963932037354,0.16980743408203125,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/itaishapira_lenet_MNIST_batch_norm_None_2023-11-19_19-16-53,,
alexo,lenet,MNIST,batch_norm,,2023-11-21_09-20-16,,,,,0.0012706293655908667,0.05184914597271695,99.96333333333334,98.97,,,,0.001,cpu,256,42,False,,44522,3115.3780367076397,154.44701533019543,40.774662017822266,-0.5069963932037354,0.16983795166015625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/itaishapira_lenet_MNIST_batch_norm_None_2023-11-19_19-16-53,8.0,
ishapira,resnet18,CIFAR-10,l2,0.0001,2023-11-18_14-52-23,,,,,0.09802395303010941,1.4116252960205078,96.778,71.55,,,,0.001,cuda:0,256,42,False,20.0,11172042,43195.2271065712,202.95938169956207,0.4710713326931,-0.4782494902610779,42.617958068847656,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_l2_0.0001_2023-11-18_14-52-23,,
aoesterling,resnet18,CIFAR-10,l2,0.0001,2023-11-23_00-25-16,,,,,0.0980111189198494,1.4115583904266358,96.78,71.55,,,,0.001,cuda:0,128,42,False,,11176890,43689.684093989046,469.4760518256462,29.38507652282715,-4.104569435119629,42.636451721191406,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_l2_0.0001_2023-11-18_14-52-23,2.0,
aoesterling,resnet18,CIFAR-10,l2,0.0001,2023-11-22_23-44-51,,,,,0.09801111837387085,1.4115583904266358,96.78,71.55,,,,0.001,cuda:0,128,42,False,,11176890,43427.92275121319,430.8498751348834,27.796184539794922,-0.4782494902610779,42.636451721191406,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_l2_0.0001_2023-11-18_14-52-23,8.0,
aoesterling,resnet18,CIFAR-10,l2,0.0001,2023-11-23_00-05-37,,,,,0.09801111778378487,1.4115583904266358,96.78,71.55,,,,0.001,cuda:0,128,42,False,,11176890,43429.39943923841,436.1187889052868,29.819198608398438,-0.5410426259040833,42.636451721191406,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_l2_0.0001_2023-11-18_14-52-23,16.0,
aoesterling,resnet18,CIFAR-10,l2,0.0001,2023-11-23_00-44-38,,,,,0.09801111884593963,1.4115583904266358,96.78,71.55,,,,0.001,cuda:0,128,42,False,,11176890,43532.717174387115,443.91762431575944,27.943531036376953,-1.6357370615005493,42.636451721191406,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_l2_0.0001_2023-11-18_14-52-23,4.0,
ishapira,resnet18,CIFAR-10,l1,0.01,2023-11-18_14-13-37,,,,,2.3025853191375734,2.3025853408813477,10.0,10.0,,,,0.001,cuda:0,256,42,False,20.0,11172042,1385.3862545737065,1.8520664214156568,0.0010588668519631028,-0.001733452663756907,42.617958068847656,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_l1_0.01_2023-11-18_14-13-37,,
ishapira,resnet18,CIFAR-10,l2,0.1,2023-11-18_14-35-40,,,,,2.3025889274597167,2.302588920211792,10.0,10.0,,,,0.001,cuda:0,256,42,False,20.0,11172042,5.860191504092654,0.11012693797238171,0.006169378757476807,-0.003989955876022577,42.617958068847656,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_l2_0.1_2023-11-18_14-35-40,,
ishapira,lenet,MNIST,l2,0.0004,2023-11-19_14-35-41,,CrossEntropyLoss,Adam,True,0.02031942363282045,0.03641734737893566,99.42,98.74,"[0.14743235782384873, 0.09390150354703268, 0.0732182114481926, 0.055470430543025334, 0.04848256200353305, 0.043842608733971916, 0.03424066529373328, 0.03325999942421913, 0.030959759275615215, 0.03442913366407156, 0.027084847669303417, 0.0215597834199667, 0.024057976879676184, 0.021236453423897426, 0.020136139902472497, 0.01861661765227715, 0.023483334369709095, 0.019058209152022998, 0.018224202726284663, 0.02031942363282045]","[0.1345933309108019, 0.08491331920102238, 0.06868082456141711, 0.05413632894605398, 0.048325560504570604, 0.047765347925014794, 0.03931097235521302, 0.0398870761286933, 0.036697019804921, 0.04081470596343279, 0.03283309290334582, 0.030901789925526828, 0.03023822591342032, 0.030581186512019486, 0.03065372884408571, 0.02947045639967546, 0.035255393232172354, 0.029422703660046682, 0.031839046133484226, 0.03641734737893566]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,1140.9220393151045,21.170265838503838,0.5428679585456848,-0.47862929105758667,0.16947174072265625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l2_0.0004_2023-11-19_14-35-41,,
ishapira,resnet18,CIFAR-10,l1,0.1,2023-11-18_14-07-49,,,,,2.30258504737854,2.302584997558594,10.0,10.0,,,,0.001,cuda:0,256,42,False,20.0,11172042,1386.303015952697,1.8520058269496076,0.000664366118144244,-0.0006526572396978736,42.617958068847656,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_resnet18_CIFAR-10_l1_0.1_2023-11-18_14-07-49,,
ishapira,lenet,FashionMNIST,l2,0.0004,2023-11-19_15-14-06,,CrossEntropyLoss,Adam,True,0.23659105412960052,0.310592324256897,91.315,88.96,"[0.5642047760009765, 0.46421739796002703, 0.40252709922790525, 0.3727722581068675, 0.3480020952065786, 0.3253772785027822, 0.3186654358545939, 0.3042326543172201, 0.2835047951141993, 0.2820856691678365, 0.2731494174718857, 0.2637334773858388, 0.2658049095392227, 0.2569192848523458, 0.2557187789122264, 0.24602341814041137, 0.2372730191866557, 0.23402115230560303, 0.23452116163571676, 0.23659105412960052]","[0.584892655658722, 0.4886006809234619, 0.43073756790161133, 0.40589761219024656, 0.3826358810424805, 0.36188317193984987, 0.3585273933410644, 0.34690488233566286, 0.33293860350847243, 0.3301181128978729, 0.3218057523727417, 0.3167624328374863, 0.3242951090574265, 0.31344132885932924, 0.31717137541770934, 0.3095327006816864, 0.30075457799434663, 0.3025574820756912, 0.3045304288625717, 0.310592324256897]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,1655.090788781643,27.71537095308304,0.5171218514442444,-0.6343678832054138,0.16947174072265625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_lenet_FashionMNIST_l2_0.0004_2023-11-19_15-14-06,,
ishapira,lenet,FashionMNIST,l2,0.0005,2023-11-19_15-19-24,,CrossEntropyLoss,Adam,True,0.23583682428995767,0.30335281028747557,91.28,88.88,"[0.5472703245798747, 0.48938700604438784, 0.4117525879383087, 0.3777918914794922, 0.35804646964073183, 0.3337725540161133, 0.32444651618003845, 0.3050731920719147, 0.2983950491587321, 0.3040513418515523, 0.3145716950893402, 0.2733553573290507, 0.26454060839017235, 0.2560670926253001, 0.26418788980642954, 0.24374419453938803, 0.24119600251515708, 0.2574038456598918, 0.2574053593317668, 0.23583682428995767]","[0.5673449025154114, 0.5138668369293213, 0.4345851405143738, 0.40264904766082765, 0.3877722309589386, 0.36479399175643923, 0.36095336208343504, 0.3437268210887909, 0.33823958253860475, 0.3501901270389557, 0.35743694858551023, 0.32275383744239805, 0.3163525008201599, 0.31078342928886415, 0.31593571891784666, 0.3043678408622742, 0.30258803539276125, 0.31650960536003114, 0.31757232637405397, 0.30335281028747557]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,1509.2564869821072,26.084094360470772,0.4967564344406128,-0.6352157592773438,0.16947174072265625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_lenet_FashionMNIST_l2_0.0005_2023-11-19_15-19-24,,
ishapira,lenet,FashionMNIST,l1,0.0003,2023-11-19_14-10-40,,CrossEntropyLoss,Adam,True,0.2975629891236623,0.33514072675704953,89.12166666666667,87.86,"[0.6090842343966166, 0.5188680631955465, 0.4745614728450775, 0.4444914240996043, 0.4000423467000325, 0.40664581061999006, 0.3799494159857432, 0.3745444488366445, 0.35722811878522237, 0.3423935952504476, 0.3656981349945068, 0.35953400007883707, 0.3448061299482981, 0.33556422036488853, 0.31256172752380373, 0.31559873922665915, 0.3109797736485799, 0.32445113879839577, 0.32976052044232684, 0.2975629891236623]","[0.6310956794261933, 0.5415972053527832, 0.4976366426944733, 0.4681110903263092, 0.4230738409519196, 0.4332002441883087, 0.40268178334236143, 0.40450832605361936, 0.38738481044769285, 0.3750197374582291, 0.39613313302993775, 0.3893930069446564, 0.37496417350769046, 0.3670699462413788, 0.34478209490776063, 0.3507141894817352, 0.3442034589290619, 0.3614858822584152, 0.3637504286289215, 0.33514072675704953]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,461.2562859095633,20.915319733321667,0.8397176265716553,-1.0219166278839111,0.16947174072265625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_lenet_FashionMNIST_l1_0.0003_2023-11-19_14-10-40,,
ishapira,lenet,MNIST,l1,0.0007,2023-11-19_14-00-39,,CrossEntropyLoss,Adam,True,0.07221641897757848,0.06596052792668343,97.80166666666666,97.81,"[0.2527571756521861, 0.16241885668436687, 0.12476192209720612, 0.11577039115826289, 0.11230873408317565, 0.10260744109551112, 0.08876264604727427, 0.08851949465076128, 0.08604712582826614, 0.08500894739230473, 0.08328254029750824, 0.08796282339493433, 0.07452936676740646, 0.07183680281639099, 0.070113243329525, 0.07499735498428345, 0.06957609924077987, 0.06932963147163392, 0.06565031225780646, 0.07221641897757848]","[0.22494152565002443, 0.14525645152926445, 0.10704296810030937, 0.10176400357186795, 0.09557563217878341, 0.09244765246808528, 0.07747811040729284, 0.07942432748526335, 0.0771069356918335, 0.07471349646970629, 0.0740397984020412, 0.0777353319361806, 0.0666269886650145, 0.06424680497273803, 0.06450580404289066, 0.06799451543465257, 0.06278319210708141, 0.06359580603279173, 0.061632443781197074, 0.06596052792668343]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,226.18918831227347,16.792915848316625,1.2200618982315063,-0.8936078548431396,0.16947174072265625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l1_0.0007_2023-11-19_14-00-39,,
ishapira,lenet,MNIST,l_infinty,100.0,2023-11-19_15-45-31,,CrossEntropyLoss,Adam,True,0.005309924985375255,0.03673585960512501,99.85666666666667,98.99,"[0.1392009092171987, 0.08459731378555298, 0.06987660960058371, 0.05262969550689062, 0.04354413489898046, 0.03953781856298447, 0.036144242034355796, 0.03081608596642812, 0.02566131843055288, 0.021831597012778124, 0.01860531853735447, 0.01851972014605999, 0.024597832114994524, 0.015541713572045167, 0.013229347470899423, 0.014873210414747397, 0.013441885352879763, 0.010002940969914198, 0.011811164372662704, 0.005309924985375255]","[0.12556379010230304, 0.07702520861215889, 0.06598749171346426, 0.05032460535783321, 0.04561159912757576, 0.0440541815854609, 0.041106649288348854, 0.039517487164586786, 0.035880885217105966, 0.03295992137321737, 0.032448455294873564, 0.0363906346978154, 0.03960070740510709, 0.0335469553231087, 0.03575993369271746, 0.033409288043528794, 0.03672559490660206, 0.03894228437023703, 0.039690252988319845, 0.03673585960512501]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,2797.1083483099937,35.49323284626007,0.49913519620895386,-0.547457218170166,0.16947174072265625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l_infinty_100_2023-11-19_15-45-31,,
ishapira,lenet,MNIST,l2,0.0005,2023-11-18_19-32-54,,CrossEntropyLoss,Adam,True,0.014499955425659815,0.02813274433775805,99.60833333333333,99.0,"[0.16512134580612184, 0.09269533654848734, 0.07049982466995716, 0.05689323236942291, 0.045466501375039416, 0.039626466731230416, 0.03371255473891894, 0.04028398727675279, 0.03231097458104293, 0.038619513221581775, 0.026685493918259938, 0.027906031728784243, 0.026362098306417465, 0.02851867326994737, 0.02680415055801471, 0.020281994663675626, 0.024680337081849576, 0.01933917517165343, 0.026876044233640036, 0.014499955425659815]","[0.1544125490218401, 0.08271032647341489, 0.06275242731049657, 0.056102573351934554, 0.043330734635703264, 0.04397028100164607, 0.03741666928781196, 0.04777480661133304, 0.04114922574050724, 0.046171018351241946, 0.03690353653039783, 0.03564356787633151, 0.038359237121231855, 0.039958425616053866, 0.03791357373241335, 0.03151893253580201, 0.03676742543438449, 0.03156162465468515, 0.04099009146057069, 0.02813274433775805]",4700.0,0.001,cuda:0,256,42,False,20.0,44426,1114.974793702364,20.62382560968399,0.6592789888381958,-0.5267198085784912,0.16947174072265625,/n/home04/aoesterling/TinyML-RegulizationAndQuantization/results/ishapira_lenet_MNIST_l2_0.0005_2023-11-18_19-32-54,,
